"churn_prediction","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15"
"no",-1.406602,-0.3137458,1.465155,0.3410812,-0.2465603,-0.4114531,-0.2519404,1,1,3,0,1,0,2,8,3
"no",0.1001813,-0.4474193,0.6240497,2.197212,-0.5693506,-0.4114531,-0.2519404,4,2,2,1,1,0,0,9,3
"no",-1.406602,-0.3452757,-1.058161,2.096251,-0.2465603,-0.4114531,-0.2519404,1,2,1,0,1,0,0,8,3
"no",-0.3706886,0.6594104,0.5038918,-0.3967114,0.3990202,-0.4114531,-0.2519404,1,1,0,0,1,0,0,9,3
"no",-0.7473845,-0.4474193,-1.418634,-0.7850232,-0.5693506,2.335041,0.6163354,9,1,1,0,1,0,0,3,0
"no",-0.6532105,-0.1554396,0.02326031,0.6167826,1.367391,-0.4114531,-0.2519404,7,1,1,0,1,0,0,5,3
"no",0.1001813,-0.4145757,-1.538792,-0.5132049,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,1,0,0,3,3
"no",-1.406602,-0.1840136,1.705471,-0.7034777,-0.5693506,-0.3814913,0.6163354,0,2,1,0,0,0,0,4,1
"no",0.006007338,-0.5039104,-0.5775291,-0.4899062,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,1,1,0,5,3
"no",1.136095,1.225634,-1.298476,-0.5598023,-0.5693506,-0.4114531,-0.2519404,0,1,2,0,0,0,0,1,3
"no",-0.1823406,-0.3915852,-0.9380027,0.5818345,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,1,0,0,8,3
"no",-0.2765146,-0.4474193,1.705471,-0.3345815,0.3990202,-0.4114531,-0.2519404,2,1,0,0,1,0,0,5,3
"no",-0.1823406,-0.0959927,-0.8178448,-0.7267765,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,1,0,5,3
"no",-0.4648626,-0.50818,1.344997,-0.3695295,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",0.7593992,3.269492,-0.2170554,-0.1947892,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,0,2,8,3
"no",0.2885293,1.001312,0.3837339,-0.6724128,-0.5693506,-0.4114531,-0.2519404,6,1,2,0,1,0,0,9,3
"no",-0.1823406,-0.3032359,0.5038918,-0.7850232,-0.5693506,-0.4114531,-0.2519404,5,1,1,0,0,0,2,8,3
"yes",-0.8415585,-0.1574103,-0.697687,2.096251,-0.5693506,1.446176,1.918749,4,0,2,0,1,0,0,2,1
"no",-1.500776,-0.3912568,-0.09689757,-0.3112828,-0.5693506,3.183958,0.6163354,1,2,1,0,1,0,0,8,0
"no",-0.7473845,-0.1633221,0.2635761,-0.3889451,-0.2465603,-0.4114531,-0.2519404,1,0,1,0,1,0,0,8,3
"no",-0.08816664,0.7208279,1.585313,0.2867175,-0.5693506,-0.4114531,-0.2519404,0,1,3,0,1,0,2,8,3
"no",0.1943553,-0.4070217,-0.2170554,0.08091223,-0.2465603,-0.4114531,-0.2519404,9,0,2,0,0,0,2,8,3
"no",0.006007338,-0.4280416,-0.09689757,-0.711244,1.690181,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",-0.1823406,-0.4474193,-0.9380027,-0.8704518,-0.2465603,-0.4114531,-0.2519404,6,0,2,0,0,0,0,1,3
"no",1.041921,-0.4474193,0.6240497,0.271185,-0.5693506,-0.4114531,-0.2519404,4,0,2,0,0,0,0,9,3
"no",1.041921,-0.4047226,1.585313,-0.6025167,-0.2465603,-0.4114531,-0.2519404,7,0,0,0,1,0,2,8,3
"yes",2.642879,-0.341006,-0.4573712,2.395251,-0.5693506,1.486125,1.484611,5,1,0,0,0,0,0,1,2
"no",0.8535731,0.03997985,-0.8178448,-0.1753736,-0.5693506,-0.4114531,-0.2519404,3,1,1,0,0,0,2,6,3
"no",-1.406602,-0.3029075,-1.298476,-0.4471919,-0.5693506,-0.4114531,-0.2519404,10,1,0,0,0,0,0,3,3
"no",0.3827032,-0.03063391,0.5038918,-0.7889064,1.367391,-0.4114531,-0.2519404,4,2,2,0,0,0,2,6,3
"no",0.1001813,0.3999458,0.02326031,-0.4044776,0.07622994,-0.4114531,-0.2519404,4,1,1,0,1,0,2,6,3
"no",-0.9357324,-0.3820606,-0.5775291,-0.5093218,-0.2465603,4.202658,1.484611,4,1,2,0,1,1,0,1,2
"no",-1.029906,-0.364325,-1.298476,-0.08994499,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,1,0,0,8,3
"no",0.5710512,-0.4638411,-1.058161,-0.3229321,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,1,0,5,3
"no",1.701139,0.06986754,-0.4573712,0.1663408,0.07622994,2.225182,4.523577,0,1,1,0,1,0,0,8,2
"no",-1.406602,-0.1597093,1.465155,1.766186,-0.5693506,-0.4114531,-0.2519404,9,1,1,0,1,0,2,8,3
"no",-1.029906,0.2176638,0.1434182,-0.4588413,-0.5693506,-0.4114531,-0.2519404,7,1,2,0,1,0,0,0,3
"no",0.6652252,-0.351516,1.585313,-0.3656464,1.044601,-0.4114531,-0.2519404,0,1,1,0,1,1,0,5,3
"no",0.1943553,-0.4474193,0.02326031,-0.614166,4.595294,-0.4114531,-0.2519404,4,1,2,0,1,0,2,6,3
"no",-1.029906,-0.4398653,-0.4573712,-0.7228933,0.3990202,-0.4114531,-0.2519404,9,2,2,1,0,0,0,1,3
"no",-0.6532105,-0.2877994,0.02326031,-0.2103217,-0.5693506,2.874353,0.6163354,9,2,1,0,1,0,0,0,0
"no",-0.08816664,-0.3212999,1.465155,-0.2608022,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,0,0,2,8,3
"no",-0.1823406,-0.4474193,1.585313,-0.1909061,0.07622994,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",-1.312428,-0.4474193,0.6240497,0.9546139,-0.5693506,-0.4114531,-0.2519404,1,2,1,0,1,0,2,8,3
"yes",0.9477471,-0.4030805,0.1434182,2.34477,-0.5693506,-0.4114531,-0.2519404,7,0,1,0,1,1,0,9,3
"no",1.041921,-0.3081624,0.2635761,-0.6568803,0.07622994,-0.4114531,-0.2519404,5,1,1,0,0,0,2,6,3
"no",-1.312428,-0.22047,-1.538792,0.6206657,-0.2465603,-0.4114531,-0.2519404,0,2,1,0,1,0,2,6,3
"no",0.3827032,6.457622,0.5038918,-0.7190102,0.3990202,-0.4114531,-0.2519404,4,1,2,0,1,0,0,0,3
"no",-0.4648626,-0.01519741,1.705471,0.02654857,-0.2465603,-0.4114531,-0.2519404,10,2,2,0,1,0,2,8,3
"no",-0.6532105,-0.3091477,-0.5775291,0.4847566,0.07622994,-0.4114531,-0.2519404,4,2,2,0,0,0,0,1,3
"no",0.6652252,-0.3469179,0.1434182,0.2168214,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,0,1,2,6,3
"no",-0.7473845,-0.4904445,0.02326031,-0.4394257,-0.5693506,-0.4114531,-0.2519404,1,0,1,0,1,0,2,8,3
"no",1.606965,0.8196872,1.585313,-0.7966726,1.044601,-0.4114531,-0.2519404,3,0,0,0,0,0,1,5,3
"no",-0.3706886,-0.4001245,0.5038918,1.8089,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,1,0,0,0,3
"no",-1.029906,-0.2168572,0.6240497,1.222549,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"no",-1.218254,-0.3022506,1.705471,-0.3928282,-0.2465603,-0.4114531,-0.2519404,1,2,0,0,0,0,0,4,3
"no",-0.2765146,-0.1748174,0.3837339,-0.7384258,-0.2465603,-0.4114531,-0.2519404,2,1,1,0,1,0,2,8,3
"no",1.324443,1.837839,-0.3372133,-0.3112828,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,1,1,2,8,3
"no",0.1001813,-0.3958549,-1.058161,1.521549,-0.5693506,-0.4114531,-0.2519404,2,1,2,0,1,1,2,8,3
"no",0.7593992,-0.4172032,-1.178318,-0.1443086,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,1,0,2,8,3
"no",0.3827032,-0.5968578,1.825628,-0.3772958,-0.2465603,-0.4114531,-0.2519404,1,1,0,0,1,1,0,5,3
"no",-0.08816664,-0.1997785,-1.178318,1.463302,-0.5693506,-0.4114531,-0.2519404,4,1,1,0,0,1,0,0,3
"no",0.006007338,-0.353815,0.6240497,-0.3889451,-0.5693506,-0.4114531,-0.2519404,2,0,2,0,0,1,0,9,3
"no",-0.6532105,-0.2529852,-1.058161,-0.7423089,0.07622994,-0.4114531,-0.2519404,9,0,1,0,1,0,0,8,3
"no",1.418617,-0.451689,0.02326031,-0.8005557,0.07622994,-0.4114531,-0.2519404,0,2,1,0,0,0,2,6,3
"no",-0.9357324,-0.4395369,0.3837339,1.44777,-0.5693506,-0.4114531,-0.2519404,10,1,1,0,1,0,0,9,3
"no",-0.8415585,-0.3423198,-1.538792,-0.9170493,0.3990202,-0.4114531,-0.2519404,1,1,1,0,1,1,0,3,3
"no",-0.9357324,-0.2907553,0.6240497,-0.7034777,0.7218105,-0.4114531,-0.2519404,4,1,2,0,1,0,0,9,3
"no",0.5710512,-0.01946708,-0.3372133,-0.7384258,0.07622994,-0.4114531,-0.2519404,1,1,1,0,0,0,0,1,3
"no",-0.9357324,-0.4323113,1.344997,0.2129383,1.044601,-0.4114531,-0.2519404,9,2,1,0,0,0,0,1,3
"no",-0.8415585,-0.3649819,1.104681,0.0537304,1.044601,-0.4114531,-0.2519404,4,1,1,0,0,0,0,1,3
"no",0.006007338,0.476143,-1.538792,0.7332762,-0.5693506,-0.4114531,-0.2519404,6,1,1,0,1,0,2,6,3
"no",-0.08816664,-0.1363903,-1.178318,-0.3811789,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,0,0,2,6,3
"no",-0.4648626,-0.4241004,0.3837339,1.276913,-0.2465603,-0.4114531,-0.2519404,9,1,2,0,0,0,0,1,3
"no",0.7593992,-0.282216,0.6240497,0.9662633,-0.5693506,-0.4114531,-0.2519404,6,1,2,0,1,0,0,5,3
"no",0.7593992,-0.3216283,1.224839,-0.8821012,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,1,2,8,3
"no",1.230269,-0.09829175,-0.9380027,-0.2491529,0.07622994,-0.4114531,-0.2519404,1,1,1,0,0,1,0,5,3
"no",-0.1823406,-0.1143851,1.705471,0.0110161,0.3990202,-0.4114531,-0.2519404,1,1,0,0,0,0,0,5,3
"no",-1.12408,0.1950017,0.02326031,0.03043169,1.044601,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",0.7593992,-0.0168396,-0.9380027,2.154498,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,1,0,0,8,3
"no",-0.08816664,-0.4474193,-0.5775291,-0.5598023,-0.2465603,-0.4114531,-0.2519404,1,2,0,0,1,1,0,8,3
"no",-0.6532105,2.281556,0.3837339,-0.8083219,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,1,0,9,3
"no",-0.3706886,-0.1764595,-0.5775291,-0.1714905,0.7218105,-0.4114531,-0.2519404,4,1,2,0,1,0,0,1,3
"no",1.701139,0.03636706,0.5038918,-0.5908673,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,0,0,1,9,3
"no",-2.06582,-0.3482316,0.02326031,-0.2064385,-0.5693506,-0.4114531,-0.2519404,8,2,1,0,0,0,0,5,3
"yes",1.606965,-0.5689407,0.1434182,4.624161,-0.5693506,-0.4114531,-0.2519404,5,0,1,0,0,0,0,9,3
"no",0.4768772,1.34617,-0.3372133,1.179835,-0.2465603,1.336316,0.6163354,1,1,0,0,1,0,0,8,2
"no",-0.2765146,0.5677767,0.9845233,-0.9519973,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,1,0,0,5,3
"no",-0.8415585,-0.176788,-1.538792,0.0537304,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,0,0,0,3
"yes",-1.029906,0.3960046,-1.418634,1.183718,-0.5693506,0.5972594,1.484611,0,2,1,0,0,0,0,11,1
"no",-0.6532105,-0.3564425,-1.418634,-0.7384258,-0.2465603,-0.4114531,-0.2519404,1,1,0,0,0,0,0,3,3
"no",1.230269,-0.4474193,0.7442076,0.5158215,-0.2465603,-0.4114531,-0.2519404,0,1,1,0,0,0,0,10,3
"no",0.8535731,-0.4474193,-0.8178448,-0.6180491,-0.2465603,-0.4114531,-0.2519404,4,1,3,0,0,0,0,5,3
"no",-0.7473845,-0.03753107,-0.9380027,0.3915617,-0.5693506,-0.4114531,-0.2519404,0,2,1,0,0,0,0,5,3
"no",0.1943553,-0.4474193,0.3837339,0.2129383,0.07622994,-0.4114531,-0.2519404,9,1,1,0,0,0,0,1,3
"no",1.230269,-0.2868141,0.5038918,0.08479535,0.3990202,2.464876,1.050473,1,1,0,0,1,1,0,0,1
"yes",0.1001813,-0.4323113,-1.65895,2.931121,-0.5693506,-0.4114531,-0.2519404,2,1,1,0,0,0,0,3,3
"no",0.3827032,-0.4474193,-0.2170554,-0.2452697,-0.2465603,-0.4114531,-0.2519404,3,1,0,0,0,0,0,1,3
"no",-0.7473845,-0.1334344,0.5038918,-0.5365036,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,1,1,0,1,3
"yes",0.8535731,-0.4474193,-1.178318,-0.004516377,-0.5693506,0.4474506,2.787025,9,1,2,0,0,1,0,5,0
"yes",1.606965,0.668935,1.705471,5.319239,-0.2465603,1.476138,3.221163,9,1,1,0,0,0,1,9,2
"no",0.9477471,-0.351516,1.224839,-0.4355426,2.012972,-0.4114531,-0.2519404,4,0,1,0,0,0,0,1,3
"no",0.1943553,-0.2900984,-1.178318,-0.3501139,-0.5693506,2.135296,0.6163354,4,1,2,0,1,0,0,3,0
"no",-0.1823406,0.6925824,1.344997,-0.5636855,-0.5693506,-0.4114531,-0.2519404,2,1,1,0,1,0,0,8,3
"no",0.5710512,-0.4162179,1.465155,0.04596417,0.07622994,-0.4114531,-0.2519404,0,0,1,0,1,1,1,4,3
"no",0.006007338,-0.1849989,1.825628,-0.517088,1.044601,-0.4114531,-0.2519404,9,1,1,0,0,0,0,5,3
"no",0.1943553,-0.3232705,1.705471,2.034121,1.690181,-0.4114531,-0.2519404,0,1,1,0,0,0,0,5,3
"no",0.9477471,-0.3994677,-0.09689757,-0.4899062,0.07622994,-0.4114531,-0.2519404,6,1,2,0,0,0,0,5,3
"no",-0.2765146,-0.3781193,1.585313,-0.08606187,-0.2465603,-0.4114531,-0.2519404,9,2,1,0,1,0,0,4,3
"no",-0.8415585,-0.4181885,1.465155,0.6866787,-0.5693506,-0.4114531,-0.2519404,0,2,2,0,0,0,1,4,3
"no",-1.500776,-0.2562695,-1.538792,0.6983281,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,0,1,0,3,3
"no",-1.029906,-0.2697354,1.224839,0.6051333,-0.2465603,-0.4114531,-0.2519404,9,1,2,0,1,0,2,8,3
"no",0.3827032,-0.2861572,-0.4573712,-0.7578414,0.7218105,3.293818,0.1821975,1,1,0,0,1,1,0,8,1
"no",1.512791,-0.4211445,1.825628,-0.3889451,1.367391,-0.4114531,-0.2519404,4,1,0,0,0,1,0,5,3
"no",0.1001813,-0.3157165,0.9845233,-0.1598411,2.012972,-0.4114531,-0.2519404,4,0,2,0,1,0,0,5,3
"no",0.6652252,-0.5380677,-0.3372133,1.614744,-0.5693506,-0.4114531,-0.2519404,7,0,1,0,1,1,0,8,3
"no",-0.4648626,-0.2273671,0.1434182,-0.5287374,-0.5693506,3.024162,0.1821975,9,2,2,0,1,0,0,0,0
"no",-0.3706886,-0.2405046,0.5038918,-0.8937506,-0.2465603,-0.4114531,-0.2519404,9,0,1,0,1,0,0,0,3
"no",-1.12408,-0.3534866,-1.65895,-0.7306596,-0.2465603,-0.4114531,-0.2519404,9,2,1,0,0,0,1,3,3
"no",0.3827032,-0.3235989,0.3837339,2.239926,0.07622994,-0.4114531,-0.2519404,9,1,2,0,1,0,2,6,3
"no",-0.1823406,-0.5801075,-0.5775291,0.3333149,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,0,8,3
"no",-0.1823406,1.434848,0.5038918,-0.3229321,-0.2465603,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"no",0.2885293,-0.3061918,-1.058161,-0.6258154,-0.2465603,1.306354,0.6163354,4,1,2,0,0,0,0,8,0
"no",0.4768772,-0.5814213,-1.058161,-0.4666075,0.3990202,2.454888,0.1821975,9,1,1,0,1,1,1,8,1
"no",-1.500776,-0.2368918,-0.4573712,-0.7966726,-0.5693506,-0.4114531,-0.2519404,8,2,2,0,1,0,2,8,3
"no",0.4768772,-0.382389,-0.2170554,-0.6413478,-0.5693506,3.094072,0.1821975,3,2,1,0,1,0,0,8,1
"no",-0.3706886,-0.3850165,-0.9380027,-0.2491529,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,1,2,8,3
"no",-1.59495,-0.2910838,-1.418634,-0.3772958,-0.5693506,-0.4114531,-0.2519404,1,2,1,0,1,0,2,6,3
"no",-1.500776,0.1624865,-0.3372133,0.1430421,0.3990202,1.46615,2.352887,1,2,1,0,1,0,0,0,2
"no",-0.08816664,-0.4490615,-1.178318,-0.6995946,-0.2465603,-0.4114531,-0.2519404,9,2,3,0,1,0,2,8,3
"yes",-0.2765146,1.232531,-1.65895,0.2323539,-0.5693506,0.5473231,2.787025,9,1,1,0,1,0,0,6,2
"no",0.8535731,-0.3144027,-1.65895,-0.6840621,1.044601,-0.4114531,-0.2519404,4,0,2,0,0,0,0,0,3
"no",0.006007338,-0.2211269,1.585313,1.311861,-0.5693506,-0.4114531,-0.2519404,4,1,1,0,1,0,2,8,3
"no",1.512791,0.5332909,0.1434182,-0.1404255,-0.2465603,1.905589,0.1821975,4,0,3,0,0,0,0,2,0
"no",-0.5590365,-0.3370648,-0.2170554,-0.2608022,-0.5693506,3.054123,0.6163354,1,0,1,0,1,0,0,8,0
"no",-0.6532105,-0.4050511,-0.9380027,-0.7267765,-0.2465603,-0.4114531,-0.2519404,1,1,1,0,1,0,2,8,3
"no",1.136095,-0.408007,0.1434182,0.3294318,-0.2465603,-0.4114531,-0.2519404,3,0,1,0,0,0,2,6,3
"no",-0.5590365,-0.1784302,-0.2170554,-0.6063998,3.626923,-0.4114531,-0.2519404,7,1,1,0,1,0,1,5,3
"no",-0.9357324,-0.42837,1.585313,-0.1986723,-0.2465603,-0.4114531,-0.2519404,4,2,2,0,0,0,0,1,3
"yes",1.324443,-0.3272117,-1.298476,0.4148604,0.07622994,0.1678075,0.6163354,3,1,3,0,0,0,0,6,1
"no",0.006007338,-0.4730374,-1.538792,-0.7345427,0.3990202,2.115322,1.484611,4,0,2,0,1,0,0,3,0
"yes",1.606965,0.3861515,0.3837339,1.638043,-0.2465603,0.7071192,2.352887,5,0,0,0,1,0,0,9,0
"no",-0.6532105,-0.5196753,-0.4573712,-0.5559192,0.3990202,-0.4114531,-0.2519404,0,0,1,0,1,1,2,8,3
"no",-0.7473845,-0.3561141,-1.779108,1.183718,0.7218105,-0.4114531,-0.2519404,2,2,1,0,0,0,0,3,3
"no",-0.4648626,-0.4270563,0.6240497,-0.8083219,-0.2465603,0.8069917,0.6163354,9,1,2,0,0,0,0,9,0
"no",-0.2765146,1.59184,0.5038918,-0.8238544,2.335762,-0.4114531,-0.2519404,4,1,2,0,0,0,2,6,3
"no",-1.029906,0.3027287,0.3837339,-0.4044776,-0.5693506,-0.4114531,-0.2519404,0,1,1,0,1,0,0,9,3
"no",-0.2765146,-0.4181885,-0.2170554,-0.7267765,-0.5693506,3.193945,4.089439,4,1,2,0,1,0,0,8,0
"no",0.1943553,-0.4474193,-0.4573712,-0.9908285,-0.5693506,-0.4114531,-0.2519404,1,1,0,0,1,0,2,8,3
"no",-1.218254,-0.4477478,0.02326031,-0.8704518,-0.5693506,-0.4114531,-0.2519404,0,1,3,0,1,0,0,0,3
"no",-1.218254,-0.1702193,0.02326031,1.137121,-0.2465603,-0.4114531,-0.2519404,8,2,2,0,0,0,0,0,3
"no",-0.3706886,-0.07957089,1.585313,-0.6607634,0.07622994,2.035424,1.918749,9,1,1,0,1,0,0,4,0
"yes",-0.6532105,-0.14066,0.2635761,2.527277,0.07622994,-0.4114531,-0.2519404,0,2,1,0,0,0,0,5,3
"yes",-0.9357324,-0.3406776,0.2635761,3.420394,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,1,0,0,5,3
"no",0.006007338,-0.1104439,1.585313,-0.7733739,1.044601,-0.4114531,-0.2519404,9,2,2,0,0,0,0,1,3
"no",-1.12408,0.9750375,-1.058161,1.370108,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,0,0,0,5,3
"no",1.230269,-0.3781193,1.104681,-0.3811789,1.044601,-0.4114531,-0.2519404,1,1,0,0,0,0,0,1,3
"yes",-0.8415585,-0.4625274,0.2635761,4.329044,0.3990202,-0.4114531,-0.2519404,0,0,1,0,0,1,0,5,3
"no",0.5710512,0.1322704,-0.9380027,-0.7733739,0.07622994,-0.4114531,-0.2519404,3,1,1,0,0,0,0,1,3
"no",-1.312428,-0.3587416,1.344997,0.8225879,-0.2465603,-0.4114531,-0.2519404,6,2,2,0,1,0,2,8,3
"no",0.4768772,-0.3961833,0.5038918,0.03819793,-0.5693506,-0.4114531,-0.2519404,6,1,1,0,0,0,0,0,3
"no",1.418617,-0.3564425,-1.418634,-0.4471919,-0.5693506,-0.4114531,-0.2519404,5,1,1,0,0,0,0,1,3
"no",0.4768772,-0.3866587,1.104681,-0.1248931,2.335762,-0.4114531,-0.2519404,1,1,0,0,0,0,0,1,3
"no",0.6652252,0.1927026,-0.3372133,1.649692,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,1,0,2,8,3
"no",1.041921,-0.5012829,0.7442076,0.2168214,0.3990202,-0.4114531,-0.2519404,1,1,1,0,0,0,0,1,3
"no",2.360357,-0.2139013,0.5038918,-0.4704906,0.7218105,-0.4114531,-0.2519404,5,1,0,0,0,0,1,0,3
"no",1.512791,0.6022625,1.465155,-0.3772958,0.3990202,-0.4114531,-0.2519404,1,1,3,0,0,0,0,1,3
"no",-1.59495,-0.243789,-0.9380027,-0.4433088,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"no",1.324443,-0.50818,-1.65895,0.7954061,-0.2465603,-0.4114531,-0.2519404,5,1,1,0,0,1,1,3,3
"no",-1.12408,-0.4474193,-0.8178448,-0.6063998,0.07622994,-0.2816188,1.050473,10,2,2,0,1,0,0,3,1
"no",-0.5590365,-0.4296838,0.7442076,-0.7190102,-0.2465603,-0.4114531,-0.2519404,9,0,1,0,0,0,0,1,3
"no",1.324443,1.277856,0.5038918,0.465341,-0.5693506,2.464876,7.99668,4,0,2,0,1,1,0,0,0
"no",-0.7473845,-0.4451203,0.5038918,-0.1598411,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"no",0.006007338,-0.1675918,1.344997,-0.3928282,2.335762,-0.4114531,-0.2519404,4,1,2,1,1,1,0,1,3
"no",-1.12408,-0.3482316,-1.298476,-0.5520361,-0.5693506,1.516087,3.221163,1,0,1,0,1,0,0,3,1
"no",0.7593992,1.186879,-0.3372133,-0.8626856,2.012972,1.326329,0.1821975,2,1,2,0,1,0,0,8,0
"yes",-0.3706886,1.815177,0.6240497,3.73881,-0.5693506,-0.4114531,-0.2519404,9,2,2,0,1,0,0,9,3
"no",-0.4648626,0.08267655,-1.65895,-0.3656464,-0.5693506,-0.4114531,-0.2519404,9,2,1,0,1,0,2,6,3
"no",-0.8415585,0.3598766,-1.418634,-0.7034777,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,1,0,0,8,3
"no",-0.8415585,-0.2116022,-0.09689757,-0.6335816,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,1,0,0,6,3
"no",-1.312428,-0.4467625,0.7442076,0.9118996,0.7218105,-0.4114531,-0.2519404,4,1,1,0,1,0,0,5,3
"no",0.7593992,-0.3268833,1.585313,-0.6724128,1.044601,-0.4114531,-0.2519404,4,1,1,0,1,0,2,8,3
"no",-0.9357324,-0.469753,1.224839,0.1352759,0.3990202,-0.4114531,-0.2519404,7,1,1,0,1,0,2,8,3
"no",-0.6532105,-0.2766326,0.1434182,0.5546527,-0.5693506,2.075373,1.484611,4,1,2,0,1,0,0,0,2
"no",-1.218254,0.009435294,1.585313,0.791523,-0.2465603,2.065385,0.1821975,0,2,1,0,1,0,0,4,0
"no",-0.1823406,0.5543108,-1.178318,-0.08606187,1.367391,-0.4114531,-0.2519404,9,1,1,0,1,0,2,6,3
"no",-0.5590365,-0.3472463,1.104681,-0.3501139,-0.2465603,-0.4114531,-0.2519404,1,1,0,0,1,0,0,5,3
"no",0.9477471,-0.4415075,1.104681,0.4070942,1.044601,-0.4114531,-0.2519404,9,1,1,0,0,1,0,5,3
"no",0.6652252,7.269187,0.7442076,-0.7578414,1.690181,-0.4114531,-0.2519404,9,1,1,0,0,0,0,1,3
"no",-0.1823406,-0.3475748,-0.8178448,0.2517695,-0.5693506,-0.4114531,-0.2519404,7,1,1,0,1,1,2,8,3
"no",0.4768772,-0.1416453,1.585313,-0.3967114,0.7218105,-0.4114531,-0.2519404,10,1,1,0,0,0,0,5,3
"no",0.8535731,-0.104532,-1.298476,0.5507696,-0.2465603,-0.4114531,-0.2519404,9,0,2,0,0,0,2,6,3
"yes",0.006007338,-0.4474193,0.5038918,2.298173,0.07622994,-0.4114531,-0.2519404,9,1,1,0,0,0,2,6,3
"no",-0.6532105,-0.2625098,1.585313,-0.8782181,3.949713,-0.4114531,-0.2519404,9,1,1,0,1,1,0,1,3
"no",1.136095,-0.2510145,-1.65895,0.3177825,0.07622994,2.235169,0.6163354,9,1,1,0,0,0,0,3,0
"no",-0.4648626,-0.3190008,0.2635761,0.7177437,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,0,0,2,6,3
"no",1.983661,0.05443104,-0.09689757,-0.48214,-0.2465603,1.436189,0.1821975,3,1,2,0,0,0,0,10,2
"no",0.4768772,0.9651844,0.3837339,-0.48214,-0.2465603,-0.4114531,-0.2519404,4,1,2,0,1,1,2,8,3
"no",-0.4648626,-0.4099776,-0.3372133,0.3255487,-0.5693506,-0.4114531,-0.2519404,4,1,2,0,0,0,0,1,3
"no",0.9477471,-0.4654833,0.2635761,-0.5403868,1.044601,-0.4114531,-0.2519404,4,2,2,1,1,0,0,1,3
"no",-0.8415585,0.008778422,0.6240497,-0.2685684,-0.2465603,-0.4114531,-0.2519404,9,1,1,0,1,0,2,8,3
"no",-1.029906,-0.2428036,1.585313,0.9856789,0.7218105,-0.4114531,-0.2519404,4,1,2,0,1,0,2,8,3
"yes",0.1001813,0.9530323,1.465155,2.422433,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,1,0,2,8,3
"no",-0.8415585,-0.405708,-1.298476,-0.3501139,0.07622994,-0.4114531,-0.2519404,9,2,2,0,0,0,0,1,3
"no",-1.406602,0.1115789,0.2635761,-0.9209324,-0.5693506,-0.4114531,-0.2519404,1,1,1,0,1,1,0,8,3
"no",-1.029906,-0.3465895,-0.9380027,-0.548153,-0.2465603,-0.4114531,-0.2519404,1,1,0,0,1,1,0,5,3
"no",0.006007338,-0.2510145,0.1434182,-0.4005945,-0.5693506,-0.4114531,-0.2519404,4,2,2,0,1,0,0,0,3
"yes",0.5710512,-0.2713776,0.2635761,2.018588,-0.2465603,2.954251,0.6163354,9,1,1,0,1,0,0,8,2
"no",-1.218254,6.834338,1.465155,-0.6724128,0.07622994,-0.4114531,-0.2519404,0,1,1,0,1,0,2,8,3
